client_id,completed,Variation
4074198,1,Control
4074233,1,Test
4074599,1,Test
4074779,1,Test
4074905,0,Control
4075251,1,Test
4075274,0,Test
4075374,0,Test
4075598,1,Test
4075614,1,Test
4075714,0,Test
4075792,1,Control
4075832,1,Test
4076076,1,Control
4076427,0,Control
4076848,0,Control
4077074,1,Test
4077197,1,Test
4077516,1,Test
4078671,0,Test
4079224,0,Test
4079273,1,Test
4079311,0,Test
4079351,1,Control
4079367,1,Control
4079649,1,Control
4079997,0,Control
4080024,1,Control
4080079,1,Control
4080093,1,Test
4080376,1,Test
4080642,1,Control
4080779,1,Control
4080806,0,Control
4081122,1,Test
4081136,0,Control
4081355,0,Test
4081642,1,Control
4082227,1,Control
4082452,1,Control
4082474,1,Test
4082632,0,Test
4082920,1,Control
4083216,1,Test
4083243,1,Test
4083477,0,Control
4083799,1,Test
4083801,0,Control
4083986,0,Test
4084333,1,Control
4084575,1,Control
4084703,0,Test
4084839,1,Test
4085154,1,Test
4085199,1,Test
4085238,1,Control
4085599,0,Control
4085994,1,Control
4086061,0,Test
4086452,0,Control
4086613,1,Test
4087259,1,Control
4087635,1,Test
4087696,1,Test
4087981,1,Control
4088251,0,Control
4088467,0,Test
4088681,1,Test
4089005,1,Control
4089083,1,Control
4089089,0,Control
4089185,0,Test
4089647,1,Control
4089994,1,Test
4090058,1,Control
4090225,0,Control
4090544,0,Test
4090794,1,Control
4090961,0,Test
4091136,1,Test
4091619,1,Control
4091772,0,Test
4092262,0,Control
4092629,1,Test
4093095,0,Test
4094074,0,Control
4094092,1,Control
4094154,0,Control
4094463,1,Test
4094805,0,Test
4094897,0,Control
4095211,1,Test
4095697,1,Test
4096272,0,Control
4096581,0,Control
4096660,1,Control
4097289,0,Test
4097339,1,Test
4097570,1,Test
4097842,0,Control
4097959,0,Test
4097966,1,Control
4098071,0,Test
4098097,1,Test
4098272,1,Test
4098282,1,Control
4098525,1,Test
4098855,0,Control
4098881,0,Test
4098943,1,Test
4098999,0,Control
4099147,0,Test
4099573,1,Control
4099580,1,Control
4099602,0,Control
4099829,1,Control
4100161,1,Test
4100291,1,Test
4100506,0,Control
4100642,1,Test
4100859,1,Test
4100887,0,Control
4101005,1,Control
4101033,1,Control
4101739,1,Test
4101888,1,Test
4101933,1,Test
4102060,1,Test
4102238,1,Test
4102473,1,Control
4102668,1,Test
4102723,1,Control
4103512,0,Control
4103576,0,Test
4103879,1,Test
4104089,0,Test
4104125,1,Test
4104207,0,Test
4104349,0,Test
4104396,1,Control
4104463,0,Test
4104497,1,Test
4104755,1,Test
4105116,1,Test
4105118,1,Test
4105263,1,Test
4105704,1,Test
4105875,0,Control
4106010,0,Control
4106216,1,Test
4106308,1,Control
4106356,0,Control
4106367,1,Control
4106730,0,Test
4106857,0,Test
4107185,1,Test
4107255,0,Control
4107591,1,Control
4107723,0,Test
4107762,0,Test
4108261,1,Test
4108295,1,Test
4108799,0,Control
4109359,1,Control
4109719,1,Test
4109815,1,Test
4109861,1,Test
4110011,0,Control
4110312,0,Test
4110494,0,Test
4110552,1,Test
4111144,1,Test
4111496,0,Test
4111814,1,Control
4112213,1,Control
4112248,1,Control
4112456,1,Test
4112474,1,Control
4112563,1,Test
4113140,1,Test
4113740,1,Control
4114037,1,Control
4114730,1,Test
4115450,0,Test
4115478,0,Control
4115540,0,Control
4115939,1,Control
4116051,0,Control
4116392,0,Test
4116628,1,Test
4116719,1,Test
4116773,1,Control
4116837,1,Test
4117219,0,Control
4117315,1,Test
4117506,0,Control
4117938,1,Control
4118034,1,Test
4118156,1,Test
4118402,0,Test
4118627,1,Test
4118752,1,Test
4118789,1,Control
4119087,0,Control
4119453,1,Control
4119789,1,Test
4119895,1,Test
4119989,0,Control
4120229,1,Test
4120299,0,Test
4120456,1,Control
4120526,1,Test
4120604,1,Test
4121001,0,Test
4121100,1,Control
4121121,1,Test
4121467,1,Test
4121606,1,Test
4122278,0,Control
4122372,1,Control
4122475,0,Test
4122503,0,Control
4122600,1,Test
4122934,1,Control
4123026,1,Test
4123242,1,Control
4123326,1,Test
4123542,1,Control
4123651,1,Control
4123816,1,Control
4124100,1,Test
4124205,1,Test
4124913,1,Control
4124925,0,Control
4124935,1,Control
4125085,1,Test
4125670,1,Test
4126206,1,Test
4126756,1,Control
4126924,1,Control
4127282,1,Test
4127597,1,Test
4128771,1,Test
4129281,1,Test
4129506,1,Control
4129537,1,Test
4129662,0,Test
4129913,0,Control
4129973,1,Test
4130166,1,Test
4130172,1,Test
4130347,1,Control
4130407,1,Control
4130408,0,Test
4131648,1,Control
4132060,0,Test
4132062,1,Control
4132450,1,Test
4132556,0,Test
4133405,1,Control
4133463,1,Test
4133509,1,Control
4134088,0,Test
4134354,0,Test
4134661,1,Test
4134674,1,Control
4134775,1,Test
4135136,1,Control
4135204,0,Control
4135603,0,Control
4135604,1,Control
4135771,1,Test
4135832,1,Test
4136161,0,Control
4136269,1,Control
4137311,1,Control
4137437,1,Test
4137479,1,Control
4137841,0,Test
4137856,1,Test
4137918,1,Test
4137955,0,Control
4138042,0,Control
4138511,1,Control
4138774,1,Test
4138843,1,Control
4138900,0,Control
4139086,1,Test
4139445,1,Control
4139496,1,Test
4139600,1,Test
4139631,0,Control
4139697,0,Test
4139977,1,Test
4140276,1,Control
4140577,0,Control
4140751,1,Test
4141484,0,Control
4141660,1,Test
4141865,1,Test
4141937,1,Control
4142015,1,Test
4142051,1,Test
4142199,1,Test
4142389,1,Control
4142755,0,Test
4142763,1,Test
4143163,1,Test
4143292,1,Control
4143462,1,Control
4143564,1,Control
4144091,1,Test
4144892,0,Test
4145296,0,Test
4145746,0,Test
4145904,0,Control
4146433,1,Test
4147030,1,Test
4147280,1,Control
4147935,1,Test
4147941,1,Control
4148066,1,Test
4148135,1,Test
4148488,1,Test
4148564,1,Test
4148568,1,Test
4149206,0,Control
4149505,1,Test
4149721,1,Control
4149810,0,Control
4149922,1,Test
4150418,0,Control
4150493,1,Control
4150996,1,Test
4151322,0,Control
4151424,1,Control
4151497,0,Test
4151874,0,Control
4152089,0,Control
4152139,1,Test
4152464,0,Test
4152488,0,Control
4152738,0,Control
4152899,1,Test
4153198,0,Test
4153564,0,Test
4153919,1,Test
4153931,1,Control
4154215,0,Test
4155073,0,Test
4155300,1,Control
4155707,0,Test
4155983,1,Control
4155989,1,Control
4156023,1,Control
4156324,1,Control
4156608,1,Test
4156655,0,Test
4157037,0,Control
4157945,0,Control
4158404,1,Control
4158625,1,Test
4158999,0,Test
4159174,1,Control
4159208,0,Control
4159288,0,Test
4159523,1,Control
4159731,1,Control
4160074,1,Test
4160078,0,Test
4160315,1,Control
4160440,1,Control
4160665,1,Test
4160742,1,Test
4160955,0,Control
4161643,0,Test
4161696,1,Test
4161741,0,Test
4162111,1,Test
4162465,1,Test
4162600,1,Control
4162726,0,Control
4163260,1,Control
4163739,1,Test
4163891,1,Test
4164346,1,Control
4164359,1,Control
4164474,1,Control
4165012,0,Test
4165094,1,Control
4165138,1,Control
4165370,1,Control
4165514,0,Control
4165591,1,Test
4165625,0,Control
4166100,1,Control
4166251,0,Control
4166548,1,Control
4166734,1,Control
4166740,0,Test
4166764,0,Control
4166825,1,Test
4166929,1,Test
4167002,1,Test
4167815,1,Test
4167905,1,Control
4168213,0,Control
4168408,1,Test
4169017,1,Test
4169696,1,Test
4169758,1,Test
4169955,0,Test
4170203,1,Control
4170232,1,Control
4170491,1,Control
4170615,1,Control
4171396,1,Control
4171954,0,Control
4172387,0,Test
4172424,1,Control
4172856,0,Control
4172892,1,Test
4172990,1,Test
4173631,0,Test
4173645,1,Test
4173840,1,Control
4174109,1,Control
4174182,0,Test
4174312,1,Test
4174656,0,Control
4174659,1,Test
4174660,0,Control
4174800,1,Control
4174880,1,Test
4174906,1,Control
4175085,1,Control
4175200,1,Test
4175382,0,Test
4175819,0,Test
4176118,0,Test
4176656,1,Test
4176901,0,Test
4177113,1,Test
4177659,1,Control
4177680,1,Control
4177841,1,Control
4177888,1,Control
4177979,1,Control
4178298,1,Test
4178617,1,Test
4178665,1,Control
4179100,1,Test
4179192,1,Test
4179251,1,Control
4179288,1,Control
4179364,1,Control
4179430,1,Test
4179527,1,Test
4180058,0,Test
4180417,0,Test
4180738,1,Control
4181418,1,Test
4181923,0,Test
4182207,0,Control
4182475,1,Test
4182696,0,Test
4183199,1,Test
4183213,0,Control
4183269,1,Control
4184757,1,Test
4184831,1,Test
4184834,1,Test
4184921,1,Control
4185078,0,Test
4185089,1,Test
4185375,0,Test
4185812,1,Control
4186429,1,Test
4187030,1,Control
4187058,1,Test
4187113,1,Test
4187527,1,Control
4188215,1,Control
4188605,1,Test
4188694,0,Test
4189075,1,Test
4189157,1,Test
4189206,0,Control
4189284,1,Control
4189492,0,Control
4190250,1,Test
4190314,0,Control
4190386,1,Test
4190442,1,Control
4190539,1,Control
4190859,0,Test
4191064,1,Control
4191804,0,Test
4192635,0,Test
4192640,0,Test
4192940,1,Control
4193281,1,Control
4193596,0,Test
4193650,1,Control
4194127,1,Control
4194716,1,Control
4194814,0,Test
4194896,0,Control
4195484,1,Control
4195653,1,Control
4195684,1,Test
4195754,1,Test
4196018,1,Test
4196060,1,Control
4196075,1,Test
4197158,0,Control
4197171,1,Control
4197208,1,Control
4197302,0,Test
4197604,0,Control
4197951,0,Test
4198518,1,Control
4198690,0,Control
4198709,1,Test
4198745,1,Test
4198772,0,Test
4198807,0,Test
4199359,1,Test
4199402,1,Control
4199701,1,Test
4199750,0,Test
4200308,0,Control
4200640,1,Test
4201118,1,Control
4201434,0,Control
4201753,0,Test
4202044,1,Control
4202376,1,Control
4202537,0,Control
4202730,1,Test
4202815,0,Test
4203023,1,Test
4203251,1,Test
4203290,1,Test
4203297,0,Control
4203585,0,Control
4203682,1,Test
4203907,0,Control
4204215,1,Test
4204378,1,Control
4204704,1,Control
4204839,1,Control
4204881,0,Control
4204913,0,Test
4205329,1,Control
4205704,1,Test
4205714,1,Test
4206279,0,Control
4206785,0,Control
4207065,0,Test
4207164,0,Test
4207484,1,Test
4208202,1,Control
4208340,1,Test
4208578,1,Test
4209132,1,Test
4209246,1,Test
4209572,0,Test
4209639,1,Test
4210011,1,Test
4210095,0,Test
4210170,1,Control
4210290,1,Control
4210655,0,Test
4210824,1,Test
4210850,0,Test
4211028,1,Control
4211128,1,Test
4211489,0,Test
4211505,1,Control
4212950,1,Test
4213081,1,Test
4213460,1,Test
4213595,1,Test
4213724,1,Control
4213745,1,Control
4213800,0,Control
4213972,1,Test
4214427,1,Test
4214438,1,Control
4214485,0,Test
4214633,0,Test
4214732,1,Test
4214883,0,Test
4214906,1,Test
4215317,0,Control
4215349,0,Test
4215470,1,Test
4215519,0,Test
4216032,1,Test
4216331,1,Test
4216690,1,Test
4216855,1,Test
4216889,0,Test
4217056,1,Control
4217274,1,Test
4217313,1,Test
4218088,1,Control
4218167,1,Test
4218473,0,Test
4218860,1,Control
4218977,0,Test
4219095,1,Test
4219119,1,Control
4219127,1,Control
4219157,1,Test
4219207,0,Test
4219223,1,Control
4219309,0,Control
4219512,0,Test
4219577,0,Control
4219703,1,Test
4219831,1,Control
4220347,1,Test
4220464,0,Test
4220565,0,Test
4220737,1,Control
4221156,0,Test
4221338,0,Control
4221630,1,Test
4221751,0,Control
4221851,0,Control
4222194,0,Control
4222205,0,Test
4222945,1,Control
4222979,0,Control
4223094,0,Test
4223136,1,Test
4223520,1,Control
4223910,1,Control
4224360,1,Control
4224754,1,Test
4224761,1,Test
4224797,0,Test
4224816,0,Control
4224830,0,Control
4224941,1,Control
4225078,1,Control
4225354,1,Control
4226005,1,Test
4226423,1,Test
4226585,0,Control
4226690,1,Test
4227154,1,Control
4227250,1,Test
4227359,1,Test
4227478,1,Test
4227725,1,Control
4227773,0,Test
4227946,1,Test
4227953,1,Control
4228010,0,Test
4228011,1,Control
4228267,1,Test
4228381,0,Test
4228858,0,Control
4229407,1,Control
4229616,1,Test
4229623,1,Test
4229918,0,Test
4230200,1,Test
4230237,1,Test
4230567,0,Test
4230687,1,Test
4230817,1,Control
4230904,1,Test
4230949,1,Test
4231415,0,Test
4231428,1,Control
4231488,0,Test
4231609,0,Control
4231726,1,Control
4231775,0,Test
4231887,0,Control
4231894,1,Control
4231989,1,Test
4232218,0,Control
4232774,0,Test
4233001,0,Test
4233509,0,Control
4233560,1,Test
4233642,0,Control
4233950,1,Control
4234106,0,Test
4234272,1,Test
4234389,1,Test
4234977,1,Control
4235118,1,Control
4235212,0,Control
4235619,0,Test
4235655,0,Control
4236139,1,Control
4236324,0,Control
4236434,1,Control
4236442,1,Control
4236796,0,Control
4236961,1,Test
4237084,1,Control
4237204,0,Control
4237223,1,Control
4237467,1,Control
4237578,1,Control
4237729,1,Test
4237887,0,Control
4237903,1,Test
4237982,1,Control
4238007,1,Test
4238081,1,Control
4238188,1,Test
4238196,1,Control
4238252,0,Control
4238512,1,Test
4238536,1,Control
4239236,0,Control
4239411,0,Control
4239436,1,Control
4239711,1,Control
4239835,1,Test
4239876,1,Control
4240194,1,Test
4240271,1,Test
4240438,1,Test
4240648,1,Test
4242027,1,Test
4242250,1,Test
4242273,1,Test
4242423,0,Test
4242638,1,Control
4242754,1,Control
4242794,0,Test
4242907,1,Control
4243285,1,Control
4243376,0,Test
4243421,1,Control
4243424,1,Test
4243487,1,Test
4243600,0,Control
4243629,1,Test
4243856,1,Control
4244035,1,Test
4244120,0,Test
4244178,0,Control
4244199,0,Control
4244266,1,Control
4244298,1,Test
4244348,1,Test
4244422,0,Test
4244465,1,Control
4244755,0,Control
4244794,1,Test
4244891,0,Test
4245137,0,Control
4245199,1,Test
4245389,0,Test
4245543,1,Control
4245790,1,Control
4245868,1,Test
4246419,1,Control
4246602,0,Test
4246765,1,Test
4246898,1,Control
4246942,1,Test
4247007,0,Control
4247153,1,Control
4247363,1,Control
4248171,1,Control
4248517,0,Control
4248702,0,Test
4249172,1,Test
4249316,1,Control
4249361,1,Test
4249451,0,Test
4249501,1,Control
4249545,1,Test
4249720,1,Control
4249811,0,Control
4250012,1,Test
4250110,1,Control
4250169,1,Control
4250505,0,Control
4250658,1,Test
4250732,0,Control
4251060,1,Test
4251068,1,Control
4251309,1,Test
4251567,1,Test
4251627,1,Control
4251910,0,Test
4251934,1,Control
4252147,1,Test
4252494,1,Control
4252737,0,Control
4252852,0,Control
4252909,0,Control
4252952,1,Test
4253435,1,Test
4253645,1,Test
4253705,0,Control
4253810,1,Control
4253896,1,Control
4254085,1,Test
4254249,1,Test
4254265,0,Control
4254346,0,Test
4254856,0,Test
4255008,1,Test
4255527,1,Test
4255823,1,Control
4255867,0,Test
4255962,1,Control
4255977,1,Test
4256150,1,Test
4256337,1,Test
4256611,1,Test
4256779,1,Control
4257128,0,Control
4257130,1,Control
4257465,1,Test
4257470,1,Control
4257759,1,Control
4258192,1,Test
4258659,0,Test
4258976,1,Test
4259193,0,Control
4259212,1,Control
4259292,0,Control
4259386,1,Test
4259489,1,Control
4259789,1,Test
4259835,0,Test
4259953,1,Test
4260057,1,Test
4260236,1,Control
4260291,0,Test
4260858,1,Control
4260890,1,Control
4261082,0,Control
4261135,1,Control
4261163,1,Test
4261188,0,Test
4261790,1,Test
4262217,1,Test
4262392,1,Control
4262414,1,Control
4262428,1,Test
4262740,1,Test
4263055,0,Test
4263114,1,Control
4263272,1,Control
4263526,1,Control
4263918,1,Test
4264084,1,Test
4264468,1,Test
4264493,1,Control
4264671,0,Test
4264744,0,Test
4264988,0,Test
4265125,0,Control
4265401,1,Test
4265479,1,Control
4265827,1,Test
4265960,0,Test
4266004,1,Test
4266091,0,Control
4266195,1,Test
4266619,1,Test
4266634,1,Control
4266877,1,Control
4267119,1,Control
4267206,1,Control
4267473,1,Control
4267612,0,Control
4267969,1,Control
4268219,0,Control
4268281,0,Test
4268741,1,Test
4269715,1,Test
4269937,0,Control
4270083,0,Control
4270276,0,Test
4270488,1,Test
4270889,1,Test
4271815,1,Test
4271845,1,Control
4271947,1,Control
4272044,1,Control
4272509,1,Test
4272860,0,Control
4273312,1,Control
4273386,1,Control
4273676,1,Control
4274437,0,Control
4275135,0,Control
4275148,1,Test
4275169,1,Test
4275305,1,Control
4275501,1,Test
4275564,1,Test
4275669,1,Control
4275835,0,Control
4276245,1,Test
4276315,1,Test
4276350,1,Test
4276469,1,Test
4276503,0,Test
4276759,1,Test
4276832,1,Test
4277313,1,Test
4277536,0,Test
4277617,0,Test
4278502,1,Test
4278525,1,Test
4278574,1,Test
4278992,0,Test
4279133,0,Test
4279215,1,Test
4279555,0,Control
4279620,1,Test
4279764,0,Test
4280389,0,Control
4280453,1,Control
4280545,0,Test
4280794,1,Test
4281035,0,Control
4281351,1,Test
4281404,0,Control
4281434,0,Test
4281515,0,Control
4281556,1,Test
4281763,0,Test
4282147,0,Control
4282220,0,Control
4282258,1,Control
4282357,0,Test
4283025,1,Test
4283146,1,Test
4283579,0,Control
4283717,1,Test
4284267,1,Control
4284358,1,Control
4284652,0,Control
4284669,1,Test
4284817,0,Test
4284960,1,Test
4285041,1,Control
4285382,1,Control
4285424,1,Control
4285454,0,Test
4285520,1,Control
4285798,0,Control
4285856,0,Control
4285861,1,Test
4285905,1,Test
4285909,1,Test
4286204,1,Control
4286237,1,Test
4286400,1,Control
4286767,1,Control
4286848,0,Control
4286902,1,Test
4287009,0,Test
4287216,1,Test
4287260,0,Test
4287473,0,Control
4287871,1,Test
4287877,1,Control
4287944,1,Control
4287977,1,Test
4288097,0,Control
4288178,0,Control
4288230,0,Control
4288314,0,Test
4288601,0,Test
4288616,1,Test
4288814,0,Test
4289078,0,Control
4289238,1,Test
4289440,1,Control
4289557,1,Test
4290007,1,Test
4290599,1,Test
4291659,1,Control
4291714,0,Control
4292144,1,Test
4292181,1,Control
4292321,1,Test
4292366,0,Test
4292744,1,Test
4292879,1,Test
4292987,1,Control
4293151,0,Test
4293163,1,Test
4293448,1,Control
4293449,1,Test
4293909,1,Control
4295057,1,Test
4295146,1,Test
4295629,1,Test
4295778,1,Test
4296061,1,Control
4296369,0,Test
4296422,1,Test
4296522,1,Control
4296623,0,Control
4296791,0,Control
4296815,0,Test
4296833,1,Test
4296854,1,Control
4297243,1,Test
4297435,0,Test
4297476,1,Test
4297636,0,Control
4297664,1,Control
4297948,1,Test
4298159,1,Control
4298296,1,Test
4298865,0,Control
4298961,0,Test
4298977,1,Control
4299021,1,Test
4299122,0,Control
4299753,1,Test
4300134,0,Control
4300142,1,Control
4301191,0,Test
4301480,1,Control
4301516,1,Test
4301708,1,Test
4301998,1,Test
4302031,0,Control
4302356,0,Test
4302365,0,Test
4302393,1,Control
4302941,1,Control
4303270,1,Control
4303434,1,Test
4303663,1,Test
4303935,1,Control
4303984,1,Test
4304082,1,Test
4304328,0,Control
4304356,1,Control
4304366,1,Control
4304665,1,Control
4304691,0,Control
4304862,0,Control
4305565,0,Control
4305620,1,Test
4305708,1,Test
4305727,1,Control
4305729,0,Control
4305948,1,Control
4306172,0,Control
4306244,0,Test
4306390,1,Test
4306555,0,Control
4307042,0,Control
4307607,1,Test
4307622,1,Test
4307797,1,Control
4308109,1,Control
4308154,1,Control
4308251,0,Test
4308297,1,Test
4308315,1,Control
4308319,1,Test
4308408,1,Control
4308598,1,Control
4308718,1,Control
4308897,1,Control
4309057,0,Test
4309097,1,Control
4309105,1,Control
4309632,1,Test
4310302,1,Test
4310544,1,Test
4310884,1,Test
4311434,0,Test
4311764,1,Control
4311765,0,Control
4311818,1,Control
4312080,0,Test
4312267,1,Control
4312279,0,Test
4312503,1,Control
4312553,1,Test
4312589,1,Test
4312637,1,Test
4312899,1,Test
4312954,0,Test
4313134,1,Test
4313319,1,Control
4313487,1,Control
4313597,1,Control
4313622,1,Test
4313666,1,Test
4313749,1,Test
4314111,1,Test
4314358,0,Test
4314400,0,Control
4314509,0,Test
4314548,1,Control
4314735,1,Test
4314775,0,Control
4314788,0,Control
4315041,0,Test
4315157,1,Test
4315438,1,Test
4315514,1,Test
4315722,1,Test
4315990,0,Test
4316035,1,Test
4316236,1,Control
4316285,1,Test
4316328,0,Test
4316349,0,Test
4316529,1,Test
4317076,1,Control
4317222,0,Control
4317374,1,Control
4317393,1,Test
4317446,1,Control
4317522,1,Control
4317880,1,Control
4317999,1,Test
4318106,0,Test
4318140,1,Control
4318210,1,Test
4318251,0,Test
4318672,1,Test
4318822,0,Control
4318832,1,Test
4318855,0,Control
4318876,1,Test
4319069,0,Control
4319168,1,Test
4319222,1,Control
4319563,0,Control
4319645,1,Test
4319828,1,Test
4319831,0,Control
4320138,0,Control
4320154,1,Test
4320516,1,Control
4320662,1,Control
4320842,1,Test
4321055,0,Test
4321297,1,Control
4321387,1,Test
4322010,1,Control
4322042,0,Test
4322431,1,Control
4322460,0,Control
4322605,0,Test
4323886,1,Control
4324676,1,Control
4324850,1,Test
4324988,1,Control
4325077,1,Test
4325419,1,Test
4325547,0,Control
4325863,1,Test
4325889,1,Test
4326386,1,Control
4326478,1,Control
4326649,0,Control
4326909,1,Test
4327050,0,Control
4327140,1,Control
4327419,1,Control
4327573,1,Control
4327657,1,Control
4328457,1,Test
4328620,0,Control
4328825,1,Control
4328918,0,Test
4328965,1,Test
4329001,1,Test
4329155,0,Control
4329260,1,Test
4329407,1,Control
